time,lat,lon,pr
1964-06-27,22.625,80.625,14.925000190734863
1964-06-28,22.625,80.625,16.300000071525574
1964-06-29,22.625,80.625,16.549999952316284
1964-06-30,22.625,80.625,26.40000009536743
1964-07-01,22.625,80.625,64.62500047683716
1964-07-02,22.625,80.625,3.6249999701976776
1964-07-03,22.625,80.625,8.62500011920929
1964-07-04,22.625,80.625,25.34999966621399
1964-07-05,22.625,80.625,60.29999923706055
1964-07-06,22.625,80.625,42.0749990940094
1964-07-07,22.625,80.625,12.424999952316284
1964-07-08,22.625,80.625,1.2750000208616257
1964-07-09,22.625,80.625,14.425000071525574
1964-07-10,22.625,80.625,14.575000524520874
1964-07-11,22.625,80.625,15.525000095367432
1964-07-12,22.625,80.625,21.74999964237213
1964-07-13,22.625,80.625,10.600000023841858
1964-07-14,22.625,80.625,2.574999988079071
1964-07-15,22.625,80.625,3.5000000298023224
1964-07-16,22.625,80.625,12.474999904632568
1964-07-17,22.625,80.625,14.50000011920929
1964-07-18,22.625,80.625,4.774999976158142
1964-07-19,22.625,80.625,8.225000143051147
1964-07-20,22.625,80.625,5.3749998807907104
1964-07-21,22.625,80.625,4.774999976158142
1964-07-22,22.625,80.625,4.125000037252903
1964-07-23,22.625,80.625,6.500000059604645
1964-07-24,22.625,80.625,13.87499988079071
1964-07-25,22.625,80.625,5.099999874830246
1964-07-26,22.625,80.625,9.050000071525574
1964-07-27,22.625,80.625,2.9249999821186066
1964-07-28,22.625,80.625,0.925000011920929
1964-07-29,22.625,80.625,1.1500000059604645
1964-07-30,22.625,80.625,0.15000000037252903
1964-07-31,22.625,80.625,5.174999967217445
1964-08-01,22.625,80.625,1.3250000178813934
1964-08-02,22.625,80.625,5.049999916926026
1964-08-03,22.625,80.625,11.099999904632568
1964-08-04,22.625,80.625,3.924999922513962
1964-08-05,22.625,80.625,10.974999785423279
1964-08-06,22.625,80.625,10.79999977350235
1964-08-07,22.625,80.625,7.075000047683716
1964-08-08,22.625,80.625,28.749999284744263
1964-08-09,22.625,80.625,9.300000190734863
1964-08-10,22.625,80.625,16.549999833106995
1964-08-11,22.625,80.625,52.875
1964-08-12,22.625,80.625,38.82500076293945
1964-08-13,22.625,80.625,4.499999940395355
1964-08-14,22.625,80.625,4.650000035762787
1964-08-15,22.625,80.625,23.15000009536743
1964-08-16,22.625,80.625,27.174999713897705
1964-08-17,22.625,80.625,23.25
1964-08-18,22.625,80.625,3.700000077486038
1964-08-19,22.625,80.625,10.674999833106995
1964-08-20,22.625,80.625,14.950000286102295
1964-08-21,22.625,80.625,28.97499990463257
1964-08-22,22.625,80.625,25.82499933242798
1964-08-23,22.625,80.625,13.799999952316284
1964-08-24,22.625,80.625,33.32499945163727
1964-08-25,22.625,80.625,29.450000286102295
1964-08-26,22.625,80.625,24.34999990463257
1964-08-27,22.625,80.625,17.049999952316284
1964-08-28,22.625,80.625,1.925000011920929
1964-08-29,22.625,80.625,0.575000012293458
1964-08-30,22.625,80.625,1.2750000059604645
1964-08-31,22.625,80.625,8.225000023841858
1964-09-01,22.625,80.625,7.200000196695328
1964-09-02,22.625,80.625,8.44999997317791
1964-09-03,22.625,80.625,5.049999952316284
1964-09-04,22.625,80.625,0.2749999985098839
1964-09-05,22.625,80.625,1.2000000178813934
1964-09-06,22.625,80.625,0.0
1964-09-07,22.625,80.625,8.675000071525574
1964-09-08,22.625,80.625,8.199999988079071
1964-09-09,22.625,80.625,11.599999904632568
1964-09-10,22.625,80.625,5.900000024586916
1964-09-11,22.625,80.625,0.15000000596046448
1964-09-12,22.625,80.625,0.4750000089406967
1964-09-13,22.625,80.625,0.0
1964-09-14,22.625,80.625,0.0
1964-09-15,22.625,80.625,0.0
1964-09-16,22.625,80.625,6.2499998807907104
1964-09-17,22.625,80.625,2.950000036507845
1964-09-18,22.625,80.625,0.3499999940395355
1964-09-19,22.625,80.625,9.174999833106995
1964-09-20,22.625,80.625,4.324999928474426
1964-09-21,22.625,80.625,13.600000083446503
1964-09-22,22.625,80.625,21.625
1964-09-23,22.625,80.625,13.174999952316284
1964-09-24,22.625,80.625,23.375000596046448
1964-09-25,22.625,80.625,35.075000286102295
1964-09-26,22.625,80.625,0.0
1964-09-27,22.625,80.625,0.0
1964-09-28,22.625,80.625,0.0
1964-09-29,22.625,80.625,0.0
1964-09-30,22.625,80.625,5.349999845027924
1965-06-01,22.625,80.625,0.0
1965-06-02,22.625,80.625,0.0
1965-06-03,22.625,80.625,0.02500000037252903
1965-06-04,22.625,80.625,0.0
1965-06-05,22.625,80.625,0.3000000063329935
1965-06-06,22.625,80.625,0.7000000178813934
1965-06-07,22.625,80.625,0.7000000029802322
1965-06-08,22.625,80.625,0.0
1965-06-09,22.625,80.625,0.0
1965-06-10,22.625,80.625,0.0
1965-06-11,22.625,80.625,0.0
1965-06-12,22.625,80.625,0.0
1965-06-13,22.625,80.625,0.0
1965-06-14,22.625,80.625,0.375
1965-06-15,22.625,80.625,1.125
1965-06-16,22.625,80.625,17.025000050663948
1965-06-17,22.625,80.625,0.7499999962747097
1965-06-18,22.625,80.625,2.9000000953674316
1965-06-19,22.625,80.625,5.924999952316284
1965-06-20,22.625,80.625,9.300000190734863
1965-06-21,22.625,80.625,15.375000238418579
1965-06-22,22.625,80.625,5.85000017285347
1965-06-23,22.625,80.625,18.574999809265137
1965-06-24,22.625,80.625,11.700000166893005
1965-06-25,22.625,80.625,20.550000190734863
1965-06-26,22.625,80.625,2.9750000089406967
1965-06-27,22.625,80.625,0.17500000447034836
1965-06-28,22.625,80.625,0.0
1965-06-29,22.625,80.625,0.0
1965-06-30,22.625,80.625,0.0
1965-07-01,22.625,80.625,9.949999988079071
1965-07-02,22.625,80.625,5.025000035762787
1965-07-03,22.625,80.625,7.2500001192092896
1965-07-04,22.625,80.625,1.5499999821186066
1965-07-05,22.625,80.625,2.0750000029802322
1965-07-06,22.625,80.625,1.250000024214387
1965-07-07,22.625,80.625,0.2000000048428774
1965-07-08,22.625,80.625,0.20000000670552254
1965-07-09,22.625,80.625,0.0
1965-07-10,22.625,80.625,0.0
1965-07-11,22.625,80.625,0.10000000149011612
1965-07-12,22.625,80.625,0.0
1965-07-13,22.625,80.625,6.674999892711639
1965-07-14,22.625,80.625,2.225000072270632
1965-07-15,22.625,80.625,0.5749999973922968
1965-07-16,22.625,80.625,1.7500000298023224
1965-07-17,22.625,80.625,2.0750000178813934
1965-07-18,22.625,80.625,0.5250000059604645
1965-07-19,22.625,80.625,12.324999809265137
1965-07-20,22.625,80.625,5.799999997019768
1965-07-21,22.625,80.625,4.150000035762787
1965-07-22,22.625,80.625,3.3250000327825546
1965-07-23,22.625,80.625,11.825000166893005
1965-07-24,22.625,80.625,27.549999713897705
1965-07-25,22.625,80.625,30.949999809265137
1965-07-26,22.625,80.625,26.40000033378601
1965-07-27,22.625,80.625,18.825000047683716
1965-07-28,22.625,80.625,11.774999976158142
1965-07-29,22.625,80.625,5.124999910593033
1965-07-30,22.625,80.625,9.050000190734863
1965-07-31,22.625,80.625,7.949999928474426
1965-08-01,22.625,80.625,1.099999986588955
1965-08-02,22.625,80.625,0.5499999970197678
1965-08-03,22.625,80.625,0.0
1965-08-04,22.625,80.625,0.32500000298023224
1965-08-05,22.625,80.625,1.25
1965-08-06,22.625,80.625,1.4749999642372131
1965-08-07,22.625,80.625,0.0
1965-08-08,22.625,80.625,0.0
1965-08-09,22.625,80.625,0.0
1965-08-10,22.625,80.625,0.0
1965-08-11,22.625,80.625,6.374999821186066
1965-08-12,22.625,80.625,1.775000000372529
1965-08-13,22.625,80.625,7.849999964237213
1965-08-14,22.625,80.625,12.0
1965-08-15,22.625,80.625,17.524999618530273
1965-08-16,22.625,80.625,7.450000047683716
1965-08-17,22.625,80.625,2.375000048428774
1965-08-18,22.625,80.625,0.0
1965-08-19,22.625,80.625,0.4749999940395355
1965-08-20,22.625,80.625,9.799999952316284
1965-08-21,22.625,80.625,5.950000047683716
1965-08-22,22.625,80.625,1.325000036507845
1965-08-23,22.625,80.625,2.3500000536441803
1965-08-24,22.625,80.625,13.699999809265137
1965-08-25,22.625,80.625,38.674999713897705
1965-08-26,22.625,80.625,13.100000083446503
1965-08-27,22.625,80.625,7.049999892711639
1965-08-28,22.625,80.625,3.2750000059604645
1965-08-29,22.625,80.625,5.9000000059604645
1965-08-30,22.625,80.625,11.600000143051147
1965-08-31,22.625,80.625,5.25
1965-09-01,22.625,80.625,7.7500001192092896
1965-09-02,22.625,80.625,34.69999980926514
1965-09-03,22.625,80.625,9.074999839067459
1965-09-04,22.625,80.625,0.5000000149011612
1965-09-05,22.625,80.625,1.949999988079071
1965-09-06,22.625,80.625,26.02500033378601
1965-09-07,22.625,80.625,21.924999713897705
1965-09-08,22.625,80.625,32.55000042915344
1965-09-09,22.625,80.625,1.9000000059604645
1965-09-10,22.625,80.625,0.5749999955296516
1965-09-11,22.625,80.625,0.0
1965-09-12,22.625,80.625,0.0
1965-09-13,22.625,80.625,0.0
1965-09-14,22.625,80.625,0.0
1965-09-15,22.625,80.625,0.0
1965-09-16,22.625,80.625,0.0
1965-09-17,22.625,80.625,0.0
1965-09-18,22.625,80.625,0.0
1965-09-19,22.625,80.625,0.0
1965-09-20,22.625,80.625,0.0
1965-09-21,22.625,80.625,13.374999821186066
1965-09-22,22.625,80.625,30.799999713897705
1965-09-23,22.625,80.625,2.125000024214387
1965-09-24,22.625,80.625,0.0
1965-09-25,22.625,80.625,0.0
1965-09-26,22.625,80.625,0.0
1965-09-27,22.625,80.625,0.0
1965-09-28,22.625,80.625,0.0
1965-09-29,22.625,80.625,0.0
1965-09-30,22.625,80.625,0.0
1966-06-01,22.625,80.625,0.0
1966-06-02,22.625,80.625,0.0
1966-06-03,22.625,80.625,0.0
1966-06-04,22.625,80.625,0.0
1966-06-05,22.625,80.625,0.0
1966-06-06,22.625,80.625,0.0
1966-06-07,22.625,80.625,0.0
1966-06-08,22.625,80.625,0.0
1966-06-09,22.625,80.625,0.0
1966-06-10,22.625,80.625,0.925000011920929
1966-06-11,22.625,80.625,1.024999976158142
1966-06-12,22.625,80.625,3.0
1966-06-13,22.625,80.625,11.525000214576721
1966-06-14,22.625,80.625,3.5999999791383743
1966-06-15,22.625,80.625,12.275000095367432
1966-06-16,22.625,80.625,3.8249999582767487
1966-06-17,22.625,80.625,4.650000095367432
1966-06-18,22.625,80.625,4.224999953061342
1966-06-19,22.625,80.625,13.350000202655792
1966-06-20,22.625,80.625,16.700000286102295
1966-06-21,22.625,80.625,3.4999999403953552
1966-06-22,22.625,80.625,3.100000023841858
1966-06-23,22.625,80.625,11.649999916553497
1966-06-24,22.625,80.625,15.925000190734863
1966-06-25,22.625,80.625,28.799999237060547
1966-06-26,22.625,80.625,17.299999713897705
1966-06-27,22.625,80.625,7.75
1966-06-28,22.625,80.625,11.300000071525574
1966-06-29,22.625,80.625,6.299999892711639
1966-06-30,22.625,80.625,6.799999833106995
1966-07-01,22.625,80.625,0.0
1966-07-02,22.625,80.625,0.0
1966-07-03,22.625,80.625,0.5
1966-07-04,22.625,80.625,0.0
1966-07-05,22.625,80.625,0.0
1966-07-06,22.625,80.625,1.7499999776482582
1966-07-07,22.625,80.625,0.125
1966-07-08,22.625,80.625,0.0
1966-07-09,22.625,80.625,0.725000012665987
1966-07-10,22.625,80.625,0.07500000298023224
1966-07-11,22.625,80.625,0.0
1966-07-12,22.625,80.625,1.3500000163912773
1966-07-13,22.625,80.625,2.2249999791383743
1966-07-14,22.625,80.625,6.000000029802322
1966-07-15,22.625,80.625,5.450000077486038
1966-07-16,22.625,80.625,2.074999988079071
1966-07-17,22.625,80.625,7.6250001192092896
1966-07-18,22.625,80.625,7.4750001430511475
1966-07-19,22.625,80.625,22.199999928474426
1966-07-20,22.625,80.625,6.550000071525574
1966-07-21,22.625,80.625,2.425000011920929
1966-07-22,22.625,80.625,2.4999999701976776
1966-07-23,22.625,80.625,13.700000047683716
1966-07-24,22.625,80.625,9.400000095367432
1966-07-25,22.625,80.625,4.574999988079071
1966-07-26,22.625,80.625,6.099999904632568
1966-07-27,22.625,80.625,23.600000619888306
1966-07-28,22.625,80.625,22.799999713897705
1966-07-29,22.625,80.625,7.599999904632568
1966-07-30,22.625,80.625,50.37499952316284
1966-07-31,22.625,80.625,20.97499942779541
1966-08-01,22.625,80.625,2.099999964237213
1966-08-02,22.625,80.625,4.075000107288361
1966-08-03,22.625,80.625,2.9750000312924385
1966-08-04,22.625,80.625,10.825000047683716
1966-08-05,22.625,80.625,31.824999809265137
1966-08-06,22.625,80.625,24.49999976158142
1966-08-07,22.625,80.625,14.450000047683716
1966-08-08,22.625,80.625,15.175000131130219
1966-08-09,22.625,80.625,11.175000190734863
1966-08-10,22.625,80.625,5.724999964237213
1966-08-11,22.625,80.625,7.150000095367432
1966-08-12,22.625,80.625,6.574999958276749
1966-08-13,22.625,80.625,7.425000071525574
1966-08-14,22.625,80.625,21.84999990463257
1966-08-15,22.625,80.625,18.40000009536743
1966-08-16,22.625,80.625,20.549999952316284
1966-08-17,22.625,80.625,5.875000059604645
1966-08-18,22.625,80.625,6.449999988079071
1966-08-19,22.625,80.625,25.050000429153442
1966-08-20,22.625,80.625,27.84999990463257
1966-08-21,22.625,80.625,25.399999499320984
1966-08-22,22.625,80.625,2.6999999582767487
1966-08-23,22.625,80.625,1.4499999769032001
1966-08-24,22.625,80.625,0.9500000178813934
1966-08-25,22.625,80.625,0.0
1966-08-26,22.625,80.625,0.0
1966-08-27,22.625,80.625,0.0
1966-08-28,22.625,80.625,0.0
1966-08-29,22.625,80.625,0.0
1966-08-30,22.625,80.625,0.0
1966-08-31,22.625,80.625,4.8999998569488525
1966-09-01,22.625,80.625,3.3749998956918716
1966-09-02,22.625,80.625,0.8999999910593033
1966-09-03,22.625,80.625,6.450000137090683
1966-09-04,22.625,80.625,9.949999928474426
1966-09-05,22.625,80.625,10.400000035762787
1966-09-06,22.625,80.625,2.5500000417232513
1966-09-07,22.625,80.625,0.2000000048428774
1966-09-08,22.625,80.625,0.0
1966-09-09,22.625,80.625,0.17500000074505806
1966-09-10,22.625,80.625,0.0
1966-09-11,22.625,80.625,0.0
1966-09-12,22.625,80.625,0.0
1966-09-13,22.625,80.625,0.0
1966-09-14,22.625,80.625,0.0
1966-09-15,22.625,80.625,0.0
1966-09-16,22.625,80.625,0.0
1966-09-17,22.625,80.625,0.0
1966-09-18,22.625,80.625,1.125
1966-09-19,22.625,80.625,0.0
1966-09-20,22.625,80.625,0.0
1966-09-21,22.625,80.625,0.0
1966-09-22,22.625,80.625,0.0
1966-09-23,22.625,80.625,0.5250000059604645
1966-09-24,22.625,80.625,0.0
1966-09-25,22.625,80.625,0.0
1966-09-26,22.625,80.625,0.1250000037252903
1966-09-27,22.625,80.625,0.0
1966-09-28,22.625,80.625,0.0
1966-09-29,22.625,80.625,0.0
1966-09-30,22.625,80.625,0.0
1967-06-01,22.625,80.625,0.0
1967-06-02,22.625,80.625,0.0
1967-06-03,22.625,80.625,0.0
1967-06-04,22.625,80.625,0.0
1967-06-05,22.625,80.625,0.0
1967-06-06,22.625,80.625,0.0
1967-06-07,22.625,80.625,0.0
1967-06-08,22.625,80.625,1.700000025331974
1967-06-09,22.625,80.625,0.47500000335276127
1967-06-10,22.625,80.625,0.0
1967-06-11,22.625,80.625,0.0
1967-06-12,22.625,80.625,2.700000047683716
1967-06-13,22.625,80.625,0.0
1967-06-14,22.625,80.625,0.0
1967-06-15,22.625,80.625,0.05000000074505806
1967-06-16,22.625,80.625,2.4000000059604645
1967-06-17,22.625,80.625,8.100000083446503
1967-06-18,22.625,80.625,3.0000000186264515
1967-06-19,22.625,80.625,10.399999797344208
1967-06-20,22.625,80.625,19.425000190734863
1967-06-21,22.625,80.625,0.5500000007450581
1967-06-22,22.625,80.625,4.475000083446503
1967-06-23,22.625,80.625,6.300000071525574
1967-06-24,22.625,80.625,2.799999937415123
1967-06-25,22.625,80.625,10.75000011920929
1967-06-26,22.625,80.625,0.22499999403953552
1967-06-27,22.625,80.625,3.75
1967-06-28,22.625,80.625,14.775000095367432
1967-06-29,22.625,80.625,16.300000071525574
1967-06-30,22.625,80.625,81.57500171661377
1967-07-01,22.625,80.625,61.92499923706055
1967-07-02,22.625,80.625,26.325000286102295
1967-07-03,22.625,80.625,17.90000009536743
1967-07-04,22.625,80.625,12.425000190734863
1967-07-05,22.625,80.625,5.450000047683716
1967-07-06,22.625,80.625,6.300000119954348
1967-07-07,22.625,80.625,1.225000038743019
1967-07-08,22.625,80.625,1.775000024586916
1967-07-09,22.625,80.625,0.0
1967-07-10,22.625,80.625,0.0
1967-07-11,22.625,80.625,0.07500000298023224
1967-07-12,22.625,80.625,2.0000000298023224
1967-07-13,22.625,80.625,0.0
1967-07-14,22.625,80.625,3.149999976158142
1967-07-15,22.625,80.625,17.674999952316284
1967-07-16,22.625,80.625,23.12500023841858
1967-07-17,22.625,80.625,5.92499977350235
1967-07-18,22.625,80.625,2.3499999791383743
1967-07-19,22.625,80.625,10.27499982714653
1967-07-20,22.625,80.625,3.600000038743019
1967-07-21,22.625,80.625,1.800000000745058
1967-07-22,22.625,80.625,10.075000274926424
1967-07-23,22.625,80.625,3.8750000298023224
1967-07-24,22.625,80.625,10.174999952316284
1967-07-25,22.625,80.625,42.875000953674316
1967-07-26,22.625,80.625,27.099999606609344
1967-07-27,22.625,80.625,14.699999809265137
1967-07-28,22.625,80.625,16.47499990463257
1967-07-29,22.625,80.625,15.650000095367432
1967-07-30,22.625,80.625,78.70000076293945
1967-07-31,22.625,80.625,73.1500015258789
1967-08-01,22.625,80.625,15.874999761581421
1967-08-02,22.625,80.625,14.47499966621399
1967-08-03,22.625,80.625,19.90000021457672
1967-08-04,22.625,80.625,29.549999713897705
1967-08-05,22.625,80.625,3.75
1967-08-06,22.625,80.625,9.899999856948853
1967-08-07,22.625,80.625,0.7249999940395355
1967-08-08,22.625,80.625,3.1500000208616257
1967-08-09,22.625,80.625,0.17500000447034836
1967-08-10,22.625,80.625,13.82500010728836
1967-08-11,22.625,80.625,11.825000047683716
1967-08-12,22.625,80.625,42.825000286102295
1967-08-13,22.625,80.625,4.899999916553497
1967-08-14,22.625,80.625,2.9500000923871994
1967-08-15,22.625,80.625,10.625000178813934
1967-08-16,22.625,80.625,7.575000047683716
1967-08-17,22.625,80.625,17.22499990463257
1967-08-18,22.625,80.625,58.80000019073486
1967-08-19,22.625,80.625,34.92500114440918
1967-08-20,22.625,80.625,64.22499942779541
1967-08-21,22.625,80.625,22.59999918937683
1967-08-22,22.625,80.625,20.824999928474426
1967-08-23,22.625,80.625,15.450000286102295
1967-08-24,22.625,80.625,22.80000001192093
1967-08-25,22.625,80.625,17.324999809265137
1967-08-26,22.625,80.625,14.074999809265137
1967-08-27,22.625,80.625,4.074999988079071
1967-08-28,22.625,80.625,2.0750000178813934
1967-08-29,22.625,80.625,5.749999970197678
1967-08-30,22.625,80.625,12.575000047683716
1967-08-31,22.625,80.625,7.025000154972076
1967-09-01,22.625,80.625,6.824999898672104
1967-09-02,22.625,80.625,10.0
1967-09-03,22.625,80.625,13.725000023841858
1967-09-04,22.625,80.625,20.950000047683716
1967-09-05,22.625,80.625,20.84999990463257
1967-09-06,22.625,80.625,1.824999988079071
1967-09-07,22.625,80.625,0.375
1967-09-08,22.625,80.625,0.0
1967-09-09,22.625,80.625,0.0
1967-09-10,22.625,80.625,0.0
1967-09-11,22.625,80.625,1.324999988079071
1967-09-12,22.625,80.625,12.424999833106995
1967-09-13,22.625,80.625,0.725000012665987
1967-09-14,22.625,80.625,4.050000041723251
1967-09-15,22.625,80.625,8.824999928474426
1967-09-16,22.625,80.625,36.22499990463257
1967-09-17,22.625,80.625,35.299999713897705
1967-09-18,22.625,80.625,7.175000190734863
1967-09-19,22.625,80.625,2.4250000715255737
1967-09-20,22.625,80.625,0.30000000447034836
1967-09-21,22.625,80.625,0.0
1967-09-22,22.625,80.625,0.0
1967-09-23,22.625,80.625,0.0
1967-09-24,22.625,80.625,0.0
1967-09-25,22.625,80.625,0.42500001192092896
1967-09-26,22.625,80.625,1.425000011920929
1967-09-27,22.625,80.625,2.5249999910593033
1967-09-28,22.625,80.625,0.75
1967-09-29,22.625,80.625,0.0
1967-09-30,22.625,80.625,0.0
1968-06-01,22.625,80.625,0.0
1968-06-02,22.625,80.625,0.0
1968-06-03,22.625,80.625,0.32500000298023224
1968-06-04,22.625,80.625,0.550000011920929
1968-06-05,22.625,80.625,0.975000012665987
1968-06-06,22.625,80.625,0.25
1968-06-07,22.625,80.625,1.150000024586916
1968-06-08,22.625,80.625,0.0
1968-06-09,22.625,80.625,0.0
1968-06-10,22.625,80.625,1.100000023841858
1968-06-11,22.625,80.625,0.22499999776482582
1968-06-12,22.625,80.625,0.0
1968-06-13,22.625,80.625,0.7750000059604645
1968-06-14,22.625,80.625,0.0
1968-06-15,22.625,80.625,2.699999952688813
1968-06-16,22.625,80.625,25.624999701976776
1968-06-17,22.625,80.625,4.224999904632568
1968-06-18,22.625,80.625,0.0
1968-06-19,22.625,80.625,1.75
1968-06-20,22.625,80.625,1.7750000357627869
1968-06-21,22.625,80.625,0.0
1968-06-22,22.625,80.625,0.0
1968-06-23,22.625,80.625,0.4249999914318323
1968-06-24,22.625,80.625,7.950000166893005
1968-06-25,22.625,80.625,14.550000071525574
1968-06-26,22.625,80.625,14.875
1968-06-27,22.625,80.625,12.024999856948853
1968-06-28,22.625,80.625,3.375
1968-06-29,22.625,80.625,0.25
1968-06-30,22.625,80.625,10.875
1968-07-01,22.625,80.625,0.15000000409781933
1968-07-02,22.625,80.625,0.0
1968-07-03,22.625,80.625,5.850000023841858
1968-07-04,22.625,80.625,46.62500047683716
1968-07-05,22.625,80.625,9.674999833106995
1968-07-06,22.625,80.625,22.90000009536743
1968-07-07,22.625,80.625,27.124999523162842
1968-07-08,22.625,80.625,20.524999856948853
1968-07-09,22.625,80.625,19.075000286102295
1968-07-10,22.625,80.625,15.875
1968-07-11,22.625,80.625,4.524999976158142
1968-07-12,22.625,80.625,5.850000023841858
1968-07-13,22.625,80.625,11.675000190734863
1968-07-14,22.625,80.625,11.424999952316284
1968-07-15,22.625,80.625,2.7000000029802322
1968-07-16,22.625,80.625,11.974999785423279
1968-07-17,22.625,80.625,27.72499990463257
1968-07-18,22.625,80.625,12.525000214576721
1968-07-19,22.625,80.625,7.849999979138374
1968-07-20,22.625,80.625,1.175000011920929
1968-07-21,22.625,80.625,15.375000357627869
1968-07-22,22.625,80.625,15.175000220537186
1968-07-23,22.625,80.625,28.074999809265137
1968-07-24,22.625,80.625,2.949999988079071
1968-07-25,22.625,80.625,4.725000042468309
1968-07-26,22.625,80.625,3.6500000804662704
1968-07-27,22.625,80.625,4.000000029802322
1968-07-28,22.625,80.625,15.37500011920929
1968-07-29,22.625,80.625,35.25000047683716
1968-07-30,22.625,80.625,23.774999499320984
1968-07-31,22.625,80.625,6.349999964237213
1968-08-01,22.625,80.625,1.6000000033527613
1968-08-02,22.625,80.625,1.7250000089406967
1968-08-03,22.625,80.625,12.100000143051147
1968-08-04,22.625,80.625,42.07499980926514
1968-08-05,22.625,80.625,28.34999990463257
1968-08-06,22.625,80.625,18.225000023841858
1968-08-07,22.625,80.625,0.2500000074505806
1968-08-08,22.625,80.625,2.9750000834465027
1968-08-09,22.625,80.625,4.899999976158142
1968-08-10,22.625,80.625,9.524999737739563
1968-08-11,22.625,80.625,8.174999788403511
1968-08-12,22.625,80.625,35.37500047683716
1968-08-13,22.625,80.625,76.60000038146973
1968-08-14,22.625,80.625,102.125
1968-08-15,22.625,80.625,43.77500057220459
1968-08-16,22.625,80.625,18.899999797344208
1968-08-17,22.625,80.625,21.22499966621399
1968-08-18,22.625,80.625,15.800000011920929
1968-08-19,22.625,80.625,3.724999964237213
1968-08-20,22.625,80.625,0.3750000037252903
1968-08-21,22.625,80.625,2.6749999821186066
1968-08-22,22.625,80.625,2.1250000298023224
1968-08-23,22.625,80.625,0.10000000149011612
1968-08-24,22.625,80.625,0.22499999776482582
1968-08-25,22.625,80.625,0.0
1968-08-26,22.625,80.625,0.05000000074505806
1968-08-27,22.625,80.625,0.0
1968-08-28,22.625,80.625,0.0
1968-08-29,22.625,80.625,0.15000000596046448
1968-08-30,22.625,80.625,0.0
1968-08-31,22.625,80.625,0.8250000178813934
1968-09-01,22.625,80.625,0.8500000238418579
1968-09-02,22.625,80.625,0.0
1968-09-03,22.625,80.625,0.0
1968-09-04,22.625,80.625,0.0
1968-09-05,22.625,80.625,2.274999976158142
1968-09-06,22.625,80.625,0.5
1968-09-07,22.625,80.625,0.0
1968-09-08,22.625,80.625,0.02500000037252903
1968-09-09,22.625,80.625,0.0
1968-09-10,22.625,80.625,1.350000023841858
1968-09-11,22.625,80.625,0.0
1968-09-12,22.625,80.625,12.999999642372131
1968-09-13,22.625,80.625,16.77500009536743
1968-09-14,22.625,80.625,10.725000023841858
1968-09-15,22.625,80.625,35.59999990463257
1968-09-16,22.625,80.625,18.050000429153442
1968-09-17,22.625,80.625,16.100000143051147
1968-09-18,22.625,80.625,10.825000047683716
1968-09-19,22.625,80.625,2.4499999582767487
1968-09-20,22.625,80.625,2.375
1968-09-21,22.625,80.625,0.2750000059604645
1968-09-22,22.625,80.625,9.874999940395355
1968-09-23,22.625,80.625,7.449999809265137
1968-09-24,22.625,80.625,0.0
1968-09-25,22.625,80.625,0.0
1968-09-26,22.625,80.625,0.0
1968-09-27,22.625,80.625,0.0
1968-09-28,22.625,80.625,1.1249999850988388
1968-09-29,22.625,80.625,6.450000047683716
1968-09-30,22.625,80.625,1.2999999672174454
1969-06-01,22.625,80.625,0.0
1969-06-02,22.625,80.625,0.0
1969-06-03,22.625,80.625,0.45000000298023224
1969-06-04,22.625,80.625,0.7750000059604645
1969-06-05,22.625,80.625,0.9250000007450581
1969-06-06,22.625,80.625,0.875
1969-06-07,22.625,80.625,0.05000000074505806
1969-06-08,22.625,80.625,0.3999999910593033
1969-06-09,22.625,80.625,0.20000000298023224
1969-06-10,22.625,80.625,0.0
1969-06-11,22.625,80.625,0.0
1969-06-12,22.625,80.625,0.22500000894069672
1969-06-13,22.625,80.625,0.32499998807907104
1969-06-14,22.625,80.625,0.0
1969-06-15,22.625,80.625,2.900000110268593
1969-06-16,22.625,80.625,0.15000000596046448
1969-06-17,22.625,80.625,0.0
1969-06-18,22.625,80.625,0.8250000029802322
1969-06-19,22.625,80.625,0.17499999701976776
1969-06-20,22.625,80.625,1.4250000044703484
1969-06-21,22.625,80.625,20.09999966621399
1969-06-22,22.625,80.625,1.199999988079071
1969-06-23,22.625,80.625,0.0
1969-06-24,22.625,80.625,2.1500000208616257
1969-06-25,22.625,80.625,0.5
1969-06-26,22.625,80.625,0.0
1969-06-27,22.625,80.625,2.8999999463558197
1969-06-28,22.625,80.625,3.950000062584877
1969-06-29,22.625,80.625,13.174999713897705
1969-06-30,22.625,80.625,2.324999988079071
1969-07-01,22.625,80.625,3.1749999411404133
1969-07-02,22.625,80.625,5.85000005364418
1969-07-03,22.625,80.625,2.550000049173832
1969-07-04,22.625,80.625,39.75000047683716
1969-07-05,22.625,80.625,31.09999990463257
1969-07-06,22.625,80.625,22.200000286102295
1969-07-07,22.625,80.625,12.275000214576721
1969-07-08,22.625,80.625,5.4750001430511475
1969-07-09,22.625,80.625,23.049999475479126
1969-07-10,22.625,80.625,24.149999618530273
1969-07-11,22.625,80.625,0.5249999985098839
1969-07-12,22.625,80.625,2.2500000186264515
1969-07-13,22.625,80.625,2.5750000029802322
1969-07-14,22.625,80.625,4.174999952316284
1969-07-15,22.625,80.625,27.72499942779541
1969-07-16,22.625,80.625,27.72499990463257
1969-07-17,22.625,80.625,24.324999809265137
1969-07-18,22.625,80.625,26.725000381469727
